,Customer_ID,Transaction_ID,Transaction_Date,Product_Category,Product_Name,Quantity,Unit_Price,Payment_Method,Region,Gender,Age,Unit_Cost,Total_Spent,Spending_Segment,Age_Segment,Demographics_Segment,profit,Year,Month,Day,Season,cross_sell_suggestions,Up_sell_Suggestions
8113,1674,4031,2024-11-30,Books,Cookbook,1.0,74.93,Cash,Erbil,Male,52,51.582,74.93,Low,Senior,Male Senior,23.348000000000006,2024,11,30,Fall,Recipe Notebook,
8114,1561,3236,2024-02-25,Beauty,Perfume,10.0,9.07,Debit Card,Najaf,Female,41,8.157,90.7,Low,Adult,Female Adult,0.9130000000000003,2024,2,25,Winter,Body Lotion,
8115,1169,7195,2024-12-13,Beauty,Mascara,3.0,52.89,PayPal,Baghdad,Male,44,27.866,158.67000000000002,Medium,Adult,Male Adult,25.024,2024,12,13,Fall,Eyeliner,
8116,1623,3615,2024-08-30,Clothing,Jacket,3.0,80.43,PayPal,Kirkuk,Female,55,54.94,241.29000000000002,Medium,Senior,Female Senior,25.49000000000001,2024,8,30,Summer,Scarf,
8117,829,9841,2024-10-16,Sports,Misc,5.0,60.59,PayPal,Kirkuk,Female,53,35.184,302.95000000000005,Medium,Senior,Female Senior,25.406000000000006,2024,10,16,Fall,Personalized Accessories,
8118,1901,9093,2024-09-06,Sports,Misc,5.0,24.25,Cash,Najaf,Female,35,14.038,121.25,Medium,Young Adult,Female Young Adult,10.212,2024,9,6,Summer,Personalized Accessories,
8119,802,7611,2024-06-24,Electronics,Smartphone,4.0,99.83,Cash,Erbil,Female,19,59.617,399.32,Medium,Young Adult,Female Young Adult,40.213,2024,6,24,Spring,Screen Protector,
8120,1730,5900,2024-02-06,Sports,Misc,1.0,62.82,Credit Card,Najaf,Male,46,49.201,62.82,Low,Adult,Male Adult,13.619,2024,2,6,Winter,Personalized Accessories,
8121,273,4029,2024-11-01,Home Decor,Lamp,3.0,35.92,Cash,Erbil,Female,20,18.946,107.76,Medium,Young Adult,Female Young Adult,16.974,2024,11,1,Fall,Light Bulb,
8122,1262,3209,2024-09-28,Groceries,Misc,6.0,47.34,Credit Card,Basra,Female,52,31.221,284.04,Medium,Senior,Female Senior,16.119000000000003,2024,9,28,Summer,Personalized Accessories,
8123,1741,9103,2024-12-21,Beauty,Foundation,4.0,12.71,Cash,Najaf,Male,58,8.991,50.84,Low,Senior,Male Senior,3.719000000000001,2024,12,21,Fall,Makeup Brush,
8124,695,5311,2024-03-10,Home Decor,Candle,3.0,38.23,PayPal,Kirkuk,Male,64,33.085,114.69,Medium,Senior,Male Senior,5.144999999999996,2024,3,10,Winter,Candle Holder,
8125,1987,1113,2024-07-01,Beauty,Lipstick,7.0,72.85,Debit Card,Erbil,Female,61,39.078,509.94999999999993,High,Senior,Female Senior,33.77199999999999,2024,7,1,Summer,,Luxury Lipstick Set
8126,1653,9375,2024-08-26,Groceries,Misc,9.0,19.38,Cash,Erbil,Male,53,11.031,174.42,Medium,Senior,Male Senior,8.348999999999998,2024,8,26,Summer,Personalized Accessories,
8127,516,8793,2024-07-06,Home Decor,Vase,8.0,10.47,Credit Card,Najaf,Female,37,9.066,83.76,Low,Adult,Female Adult,1.404,2024,7,6,Summer,Flowers,
8128,366,2642,2024-04-25,Home Decor,Candle,2.0,96.55,Credit Card,Baghdad,Male,30,56.639,193.1,Medium,Young Adult,Male Young Adult,39.910999999999994,2024,4,25,Spring,Candle Holder,
8129,219,8362,2024-06-09,Groceries,Misc,9.0,35.05,Cash,Najaf,Male,34,20.316,315.45,Medium,Young Adult,Male Young Adult,14.733999999999998,2024,6,9,Spring,Personalized Accessories,
8130,739,1673,2024-11-02,Groceries,Misc,5.0,6.89,Credit Card,Mosul,Female,42,5.369,34.449999999999996,Low,Adult,Female Adult,1.521,2024,11,2,Fall,Personalized Accessories,
8131,34,5112,2024-03-28,Groceries,Misc,6.0,52.77,Debit Card,Basra,Male,25,29.804,316.62,Medium,Young Adult,Male Young Adult,22.966000000000005,2024,3,28,Winter,Personalized Accessories,
8132,1867,5223,2024-09-12,Beauty,Lipstick,10.0,71.36,PayPal,Basra,Male,24,51.063,713.6,High,Young Adult,Male Young Adult,20.296999999999997,2024,9,12,Summer,,Luxury Lipstick Set
8133,1594,5622,2024-07-26,Home Decor,Vase,1.0,79.47,Debit Card,Mosul,Female,21,67.093,79.47,Low,Young Adult,Female Young Adult,12.376999999999995,2024,7,26,Summer,Flowers,
8134,1879,2467,2024-02-11,Electronics,Smartphone,8.0,56.11,Debit Card,Kirkuk,Female,34,38.632,448.88,High,Young Adult,Female Young Adult,17.478,2024,2,11,Winter,,Premium Smartphone Model
8135,953,3196,2024-02-16,Electronics,Laptop,3.0,20.82,Debit Card,Mosul,Male,53,14.269,62.46,Low,Senior,Male Senior,6.551,2024,2,16,Winter,Laptop Bag,
8136,593,3240,2024-04-01,Beauty,Lipstick,8.0,7.18,Cash,Najaf,Female,60,6.372,57.44,Low,Senior,Female Senior,0.8079999999999998,2024,4,1,Spring,Lip Balm,
8137,1927,8132,2024-07-20,Groceries,Misc,2.0,20.59,PayPal,Basra,Female,35,16.997,41.18,Low,Young Adult,Female Young Adult,3.593,2024,7,20,Summer,Personalized Accessories,
8138,1201,7176,2024-03-26,Groceries,Misc,7.0,24.13,Debit Card,Najaf,Male,60,15.565,168.91,Medium,Senior,Male Senior,8.565,2024,3,26,Winter,Personalized Accessories,
8139,1218,3060,2024-11-20,Books,Novel,10.0,43.97,PayPal,Baghdad,Male,22,28.393,439.7,High,Young Adult,Male Young Adult,15.576999999999998,2024,11,20,Fall,,Special Edition or Signed Copy
8140,1401,8076,2024-04-30,Sports,Misc,8.0,71.21,PayPal,Kirkuk,Female,26,63.236,569.68,High,Young Adult,Female Young Adult,7.973999999999997,2024,4,30,Spring,,Personalized Miscellaneous Items
8141,95,1167,2024-12-23,Books,Novel,1.0,43.14,Debit Card,Baghdad,Male,58,28.522,43.14,Low,Senior,Male Senior,14.618000000000002,2024,12,23,Fall,Bookmark,
8142,786,9656,2024-04-14,Groceries,Misc,2.0,6.1,PayPal,Kirkuk,Female,53,4.592,12.2,Low,Senior,Female Senior,1.508,2024,4,14,Spring,Personalized Accessories,
8143,408,9797,2024-09-08,Beauty,Foundation,2.0,28.41,PayPal,Najaf,Female,29,19.263,56.82,Low,Young Adult,Female Young Adult,9.146999999999998,2024,9,8,Summer,Makeup Brush,
8144,696,7689,2024-01-31,Beauty,Lipstick,3.0,60.3,PayPal,Mosul,Male,64,50.878,180.89999999999998,Medium,Senior,Male Senior,9.421999999999997,2024,1,31,Winter,Lip Balm,
8145,1634,9816,2024-09-24,Groceries,Misc,3.0,19.21,Credit Card,Mosul,Female,39,16.788,57.63,Low,Adult,Female Adult,2.4220000000000006,2024,9,24,Summer,Personalized Accessories,
8146,584,3889,2024-01-07,Beauty,Lipstick,2.0,14.53,Cash,Baghdad,Female,24,11.084,29.06,Low,Young Adult,Female Young Adult,3.4459999999999997,2024,1,7,Winter,Lip Balm,
8147,1038,1215,2024-01-17,Home Decor,Candle,10.0,58.18,Credit Card,Erbil,Male,39,41.164,581.8,High,Adult,Male Adult,17.016,2024,1,17,Winter,,Scented Candle Set
8148,1394,7194,2024-11-12,Electronics,Laptop,6.0,86.24,PayPal,Baghdad,Female,41,72.103,517.4399999999999,High,Adult,Female Adult,14.137,2024,11,12,Fall,,Premium Business Laptop
8149,1635,9711,2024-12-04,Home Decor,Lamp,1.0,37.71,Credit Card,Basra,Female,44,21.5,37.71,Low,Adult,Female Adult,16.21,2024,12,4,Fall,Light Bulb,
8150,186,9415,2024-01-26,Clothing,Dress,3.0,17.82,Cash,Baghdad,Male,54,10.575,53.46,Low,Senior,Male Senior,7.245000000000001,2024,1,26,Winter,Jewelry,
8151,299,7308,2024-05-27,Home Decor,Candle,9.0,87.48,PayPal,Kirkuk,Female,57,47.56,787.32,High,Senior,Female Senior,39.92,2024,5,27,Spring,,Scented Candle Set
8152,708,9233,2024-07-26,Sports,Misc,9.0,85.23,PayPal,Baghdad,Female,36,45.717,767.07,High,Adult,Female Adult,39.513000000000005,2024,7,26,Summer,,Personalized Miscellaneous Items
8153,998,7954,2024-05-30,Home Decor,Curtains,1.0,69.53,Credit Card,Kirkuk,Male,31,49.212,69.53,Low,Young Adult,Male Young Adult,20.317999999999998,2024,5,30,Spring,Matching Cushions,
8154,367,6039,2024-09-03,Electronics,Camera,1.0,40.26,Credit Card,Erbil,Male,62,22.024,40.26,Low,Senior,Male Senior,18.235999999999997,2024,9,3,Summer,Camera Bag,
8155,183,5287,2024-08-22,Beauty,Lipstick,10.0,14.76,Debit Card,Kirkuk,Female,42,9.67,147.6,Medium,Adult,Female Adult,5.09,2024,8,22,Summer,Lip Balm,
8156,1605,2988,2024-06-05,Sports,Misc,2.0,84.53,Debit Card,Basra,Female,61,68.811,169.06,Medium,Senior,Female Senior,15.718999999999994,2024,6,5,Spring,Personalized Accessories,
8157,695,4527,2024-01-19,Sports,Misc,5.0,13.73,Credit Card,Baghdad,Female,21,12.074,68.65,Low,Young Adult,Female Young Adult,1.6560000000000006,2024,1,19,Winter,Personalized Accessories,
8158,769,6759,2024-02-02,Groceries,Misc,10.0,70.49,Cash,Najaf,Male,61,37.906,704.9,High,Senior,Male Senior,32.583999999999996,2024,2,2,Winter,,Personalized Miscellaneous Items
8159,788,9464,2024-07-05,Groceries,Misc,5.0,47.19,PayPal,Najaf,Male,61,36.101,235.95,Medium,Senior,Male Senior,11.088999999999999,2024,7,5,Summer,Personalized Accessories,
8160,28,4066,2024-07-05,Groceries,Misc,3.0,68.54,PayPal,Basra,Female,40,46.574,205.62,Medium,Adult,Female Adult,21.966000000000008,2024,7,5,Summer,Personalized Accessories,
8161,1374,3746,2024-07-18,Home Decor,Candle,4.0,79.02,PayPal,Baghdad,Male,42,43.128,316.08,Medium,Adult,Male Adult,35.891999999999996,2024,7,18,Summer,Candle Holder,
8162,189,3582,2024-12-08,Books,Novel,2.0,15.66,PayPal,Kirkuk,Female,51,10.616,31.32,Low,Senior,Female Senior,5.0440000000000005,2024,12,8,Fall,Bookmark,
8163,1082,5031,2024-01-20,Electronics,Smartphone,5.0,57.83,Debit Card,Kirkuk,Female,48,51.121,289.15,Medium,Adult,Female Adult,6.708999999999996,2024,1,20,Winter,Screen Protector,
8164,1693,3301,2024-10-23,Sports,Misc,7.0,97.75,PayPal,Erbil,Male,26,60.443,684.25,High,Young Adult,Male Young Adult,37.307,2024,10,23,Fall,,Personalized Miscellaneous Items
8165,1075,7339,2024-03-05,Electronics,Headphones,6.0,37.59,Debit Card,Najaf,Female,47,19.171,225.54000000000002,Medium,Adult,Female Adult,18.419000000000004,2024,3,5,Winter,Headphone Case,
8166,227,7609,2024-08-18,Electronics,Camera,2.0,47.1,Credit Card,Najaf,Female,49,27.945,94.2,Low,Adult,Female Adult,19.155,2024,8,18,Summer,Camera Bag,
8167,1876,9915,2024-02-11,Home Decor,Vase,8.0,20.39,Credit Card,Kirkuk,Male,30,17.054,163.12,Medium,Young Adult,Male Young Adult,3.336000000000002,2024,2,11,Winter,Flowers,
8168,1958,7974,2024-03-06,Sports,Misc,9.0,56.99,Cash,Kirkuk,Male,58,35.729,512.91,High,Senior,Male Senior,21.261000000000003,2024,3,6,Winter,,Personalized Miscellaneous Items
8169,1105,6628,2024-08-30,Beauty,Lipstick,3.0,56.21,PayPal,Mosul,Male,42,38.559,168.63,Medium,Adult,Male Adult,17.651000000000003,2024,8,30,Summer,Lip Balm,
8170,1721,1674,2024-11-03,Sports,Misc,3.0,95.37,Debit Card,Erbil,Male,32,79.295,286.11,Medium,Young Adult,Male Young Adult,16.075000000000003,2024,11,3,Fall,Personalized Accessories,
8171,386,3769,2024-02-06,Clothing,Jeans,8.0,91.7,Cash,Najaf,Male,36,58.035,733.6,High,Adult,Male Adult,33.665000000000006,2024,2,6,Winter,,Designer Jeans
8172,1413,3922,2024-11-04,Sports,Misc,1.0,17.46,Debit Card,Erbil,Female,28,15.081,17.46,Low,Young Adult,Female Young Adult,2.3790000000000013,2024,11,4,Fall,Personalized Accessories,
8173,301,8251,2024-02-07,Clothing,T-Shirt,1.0,85.71,Credit Card,Najaf,Male,23,55.098,85.71,Low,Young Adult,Male Young Adult,30.611999999999995,2024,2,7,Winter,Sneakers,
8174,967,9654,2024-04-07,Books,Cookbook,4.0,26.01,Cash,Mosul,Male,63,18.236,104.04,Medium,Senior,Male Senior,7.774000000000001,2024,4,7,Spring,Recipe Notebook,
8175,989,9795,2024-04-10,Electronics,Headphones,2.0,21.31,Credit Card,Najaf,Female,39,19.143,42.62,Low,Adult,Female Adult,2.166999999999998,2024,4,10,Spring,Headphone Case,
8176,1978,6744,2024-09-05,Home Decor,Lamp,3.0,10.03,Cash,Baghdad,Male,59,7.598,30.089999999999996,Low,Senior,Male Senior,2.4319999999999995,2024,9,5,Summer,Light Bulb,
8177,1991,7363,2024-07-21,Beauty,Mascara,6.0,14.67,Cash,Kirkuk,Male,62,10.455,88.02,Low,Senior,Male Senior,4.215,2024,7,21,Summer,Eyeliner,
8178,240,8063,2024-11-17,Electronics,Camera,3.0,33.98,Credit Card,Erbil,Female,51,21.456,101.94,Medium,Senior,Female Senior,12.523999999999997,2024,11,17,Fall,Camera Bag,
8179,817,4399,2024-02-09,Electronics,Smartphone,5.0,70.57,Credit Card,Mosul,Male,24,52.932,352.84999999999997,Medium,Young Adult,Male Young Adult,17.63799999999999,2024,2,9,Winter,Screen Protector,
8180,335,1861,2024-04-26,Home Decor,Curtains,1.0,24.81,Credit Card,Baghdad,Female,27,14.988,24.81,Low,Young Adult,Female Young Adult,9.822,2024,4,26,Spring,Matching Cushions,
8181,1464,4732,2024-10-25,Groceries,Misc,8.0,84.92,Debit Card,Kirkuk,Male,40,66.675,679.36,High,Adult,Male Adult,18.245000000000005,2024,10,25,Fall,,Personalized Miscellaneous Items
8182,42,1293,2024-03-10,Books,Textbook,1.0,35.04,PayPal,Mosul,Male,48,30.216,35.04,Low,Adult,Male Adult,4.823999999999998,2024,3,10,Winter,Notebook,
8183,1992,1483,2024-08-31,Books,Textbook,1.0,80.94,Cash,Baghdad,Female,32,55.068,80.94,Low,Young Adult,Female Young Adult,25.872,2024,8,31,Summer,Notebook,
8184,1233,9553,2024-11-17,Books,Cookbook,4.0,43.42,Debit Card,Erbil,Female,57,21.929,173.68,Medium,Senior,Female Senior,21.491000000000003,2024,11,17,Fall,Recipe Notebook,
8185,749,5290,2024-10-20,Home Decor,Curtains,3.0,44.94,Cash,Basra,Female,58,28.221,134.82,Medium,Senior,Female Senior,16.718999999999998,2024,10,20,Fall,Matching Cushions,
8186,941,6197,2024-09-20,Clothing,Jeans,8.0,89.01,Cash,Erbil,Male,44,59.885,712.08,High,Adult,Male Adult,29.125000000000007,2024,9,20,Summer,,Designer Jeans
8187,1073,8279,2024-09-07,Beauty,Perfume,6.0,70.13,Debit Card,Mosul,Male,59,36.295,420.78,Medium,Senior,Male Senior,33.834999999999994,2024,9,7,Summer,Body Lotion,
8188,680,3155,2024-06-15,Home Decor,Vase,9.0,88.19,PayPal,Erbil,Female,34,49.033,793.71,High,Young Adult,Female Young Adult,39.157,2024,6,15,Spring,,Handcrafted Vase
8189,559,9591,2024-02-04,Groceries,Misc,2.0,24.28,PayPal,Kirkuk,Male,44,12.555,48.56,Low,Adult,Male Adult,11.725000000000001,2024,2,4,Winter,Personalized Accessories,
8190,547,5344,2024-01-06,Books,Novel,4.0,30.57,Debit Card,Erbil,Male,37,23.388,122.28,Medium,Adult,Male Adult,7.181999999999999,2024,1,6,Winter,Bookmark,
8191,595,5358,2024-03-30,Groceries,Misc,5.0,86.72,PayPal,Baghdad,Male,43,58.202,433.6,High,Adult,Male Adult,28.518,2024,3,30,Winter,,Personalized Miscellaneous Items
8192,1983,5903,2024-05-06,Beauty,Perfume,5.0,9.49,Debit Card,Kirkuk,Female,44,7.27,47.45,Low,Adult,Female Adult,2.2200000000000006,2024,5,6,Spring,Body Lotion,
8193,323,4085,2024-06-06,Electronics,Camera,3.0,28.71,PayPal,Baghdad,Male,23,22.958,86.13,Low,Young Adult,Male Young Adult,5.7520000000000024,2024,6,6,Spring,Camera Bag,
8194,1619,9889,2024-08-20,Home Decor,Vase,3.0,92.09,Credit Card,Baghdad,Male,25,76.861,276.27,Medium,Young Adult,Male Young Adult,15.229,2024,8,20,Summer,Flowers,
8195,1890,5417,2024-12-23,Electronics,Headphones,10.0,79.71,Debit Card,Erbil,Male,64,60.349,797.0999999999999,High,Senior,Male Senior,19.360999999999997,2024,12,23,Fall,,Noise-Canceling Headphones
8196,693,6451,2024-01-15,Beauty,Foundation,1.0,84.02,PayPal,Najaf,Female,51,51.871,84.02,Low,Senior,Female Senior,32.148999999999994,2024,1,15,Winter,Makeup Brush,
8197,251,4502,2024-02-05,Beauty,Mascara,5.0,91.4,Debit Card,Mosul,Female,30,47.001,457.0,High,Young Adult,Female Young Adult,44.39900000000001,2024,2,5,Winter,,Waterproof Mascara
8198,1831,5525,2024-04-28,Sports,Misc,10.0,45.39,PayPal,Basra,Male,39,33.944,453.9,High,Adult,Male Adult,11.445999999999998,2024,4,28,Spring,,Personalized Miscellaneous Items
8199,1873,6765,2024-06-04,Electronics,Laptop,4.0,85.12,Credit Card,Mosul,Female,56,44.547,340.48,Medium,Senior,Female Senior,40.57300000000001,2024,6,4,Spring,Laptop Bag,
8200,18,2288,2024-12-25,Electronics,Camera,4.0,34.64,PayPal,Kirkuk,Female,50,29.673,138.56,Medium,Adult,Female Adult,4.967000000000002,2024,12,25,Fall,Camera Bag,
8201,1817,7139,2024-05-15,Books,Biography,4.0,55.62,Credit Card,Najaf,Female,61,48.511,222.48,Medium,Senior,Female Senior,7.108999999999995,2024,5,15,Spring,Bookmark,
8202,1750,5523,2024-12-03,Sports,Misc,1.0,97.63,Credit Card,Kirkuk,Male,34,51.904,97.63,Low,Young Adult,Male Young Adult,45.72599999999999,2024,12,3,Fall,Personalized Accessories,
8203,914,1451,2024-11-15,Home Decor,Curtains,4.0,26.01,Debit Card,Basra,Male,18,13.649,104.04,Medium,Adult,Male Adult,12.361000000000002,2024,11,15,Fall,Matching Cushions,
8204,1197,3114,2024-06-26,Home Decor,Candle,8.0,97.22,Debit Card,Basra,Male,37,64.85,777.76,High,Adult,Male Adult,32.370000000000005,2024,6,26,Spring,,Scented Candle Set
8205,1101,7040,2024-07-17,Home Decor,Curtains,4.0,27.94,Debit Card,Najaf,Female,55,19.206,111.76,Medium,Senior,Female Senior,8.734000000000002,2024,7,17,Summer,Matching Cushions,
8206,616,1991,2024-04-09,Books,Novel,9.0,96.23,Debit Card,Erbil,Male,47,78.765,866.07,High,Adult,Male Adult,17.465000000000003,2024,4,9,Spring,,Special Edition or Signed Copy
8207,1089,3344,2024-06-14,Clothing,Dress,5.0,82.8,Cash,Basra,Male,54,66.863,414.0,Medium,Senior,Male Senior,15.936999999999998,2024,6,14,Spring,Jewelry,
8208,453,6572,2024-12-16,Clothing,Dress,3.0,42.93,PayPal,Najaf,Male,59,23.602,128.79,Medium,Senior,Male Senior,19.328,2024,12,16,Fall,Jewelry,
8209,1672,8315,2024-09-21,Electronics,Laptop,8.0,5.81,Cash,Kirkuk,Female,45,4.184,46.48,Low,Adult,Female Adult,1.6259999999999994,2024,9,21,Summer,Laptop Bag,
8210,1351,8795,2024-04-23,Home Decor,Lamp,1.0,49.89,Debit Card,Najaf,Female,18,25.538,49.89,Low,Adult,Female Adult,24.352,2024,4,23,Spring,Light Bulb,
8211,1287,8618,2024-02-26,Groceries,Misc,3.0,78.12,PayPal,Basra,Female,54,66.573,234.36,Medium,Senior,Female Senior,11.547000000000011,2024,2,26,Winter,Personalized Accessories,
8212,741,8692,2024-04-26,Groceries,Misc,9.0,99.37,Cash,Erbil,Female,51,79.158,894.33,High,Senior,Female Senior,20.212000000000003,2024,4,26,Spring,,Personalized Miscellaneous Items
8213,21,3382,2024-06-12,Electronics,Smartphone,3.0,63.37,Debit Card,Mosul,Female,59,49.479,190.10999999999999,Medium,Senior,Female Senior,13.890999999999998,2024,6,12,Spring,Screen Protector,
8214,716,3358,2024-04-18,Groceries,Misc,3.0,90.01,Debit Card,Baghdad,Male,21,79.251,270.03000000000003,Medium,Young Adult,Male Young Adult,10.759,2024,4,18,Spring,Personalized Accessories,
8215,1497,1574,2024-10-20,Clothing,T-Shirt,10.0,29.99,Cash,Najaf,Male,63,17.656,299.9,Medium,Senior,Male Senior,12.334,2024,10,20,Fall,Sneakers,
8216,1343,6633,2024-08-20,Groceries,Misc,10.0,46.97,PayPal,Mosul,Male,56,24.065,469.7,High,Senior,Male Senior,22.904999999999998,2024,8,20,Summer,,Personalized Miscellaneous Items
8217,1969,7926,2024-05-22,Groceries,Misc,9.0,78.84,PayPal,Najaf,Female,26,50.113,709.5600000000001,High,Young Adult,Female Young Adult,28.727000000000004,2024,5,22,Spring,,Personalized Miscellaneous Items
8218,881,9975,2024-11-27,Groceries,Misc,8.0,51.3,Credit Card,Baghdad,Female,43,40.758,410.4,Medium,Adult,Female Adult,10.541999999999994,2024,11,27,Fall,Personalized Accessories,
8219,901,5520,2024-07-31,Books,Biography,9.0,27.73,Credit Card,Mosul,Female,40,18.999,249.57,Medium,Adult,Female Adult,8.731000000000002,2024,7,31,Summer,Bookmark,
8220,961,1508,2024-07-21,Sports,Misc,4.0,37.27,Debit Card,Baghdad,Male,19,25.047,149.08,Medium,Young Adult,Male Young Adult,12.223000000000003,2024,7,21,Summer,Personalized Accessories,
8221,192,1689,2024-03-24,Sports,Misc,5.0,72.04,Debit Card,Mosul,Male,19,51.248,360.20000000000005,Medium,Young Adult,Male Young Adult,20.79200000000001,2024,3,24,Winter,Personalized Accessories,
8222,1444,8371,2024-08-06,Books,Biography,10.0,95.59,Credit Card,Erbil,Female,28,67.424,955.9000000000001,High,Young Adult,Female Young Adult,28.165999999999997,2024,8,6,Summer,,Collector's Edition Biography
8223,1402,1000,2024-03-08,Clothing,T-Shirt,10.0,84.27,Credit Card,Basra,Male,51,67.064,842.6999999999999,High,Senior,Male Senior,17.206000000000003,2024,3,8,Winter,,Branded T-Shirt
8224,1782,3464,2024-07-08,Groceries,Misc,1.0,44.14,Debit Card,Erbil,Female,44,31.69,44.14,Low,Adult,Female Adult,12.45,2024,7,8,Summer,Personalized Accessories,
8225,1270,5584,2024-07-20,Sports,Misc,10.0,74.42,PayPal,Kirkuk,Female,31,65.378,744.2,High,Young Adult,Female Young Adult,9.042000000000002,2024,7,20,Summer,,Personalized Miscellaneous Items
8226,1596,4220,2024-07-08,Beauty,Perfume,1.0,7.04,Cash,Najaf,Female,42,4.005,7.04,Low,Adult,Female Adult,3.035,2024,7,8,Summer,Body Lotion,
8227,380,4229,2024-04-10,Sports,Misc,10.0,78.87,Cash,Mosul,Male,56,66.332,788.7,High,Senior,Male Senior,12.538000000000011,2024,4,10,Spring,,Personalized Miscellaneous Items
8228,1607,1157,2024-04-21,Clothing,Jeans,7.0,33.92,Debit Card,Najaf,Male,56,27.184,237.44,Medium,Senior,Male Senior,6.736000000000001,2024,4,21,Spring,Belt,
8229,178,8667,2024-05-20,Electronics,Laptop,9.0,24.94,Credit Card,Kirkuk,Male,41,21.046,224.46,Medium,Adult,Male Adult,3.894000000000002,2024,5,20,Spring,Laptop Bag,
8230,668,4608,2024-09-19,Beauty,Lipstick,9.0,46.75,Cash,Najaf,Male,65,41.048,420.75,Medium,Senior,Male Senior,5.701999999999998,2024,9,19,Summer,Lip Balm,
8231,330,3072,2024-12-12,Sports,Misc,8.0,37.19,Cash,Najaf,Female,30,31.993,297.52,Medium,Young Adult,Female Young Adult,5.196999999999999,2024,12,12,Fall,Personalized Accessories,
8232,1527,9677,2024-05-02,Sports,Misc,6.0,71.94,Debit Card,Baghdad,Female,48,47.7,431.64,High,Adult,Female Adult,24.239999999999995,2024,5,2,Spring,,Personalized Miscellaneous Items
8233,1545,4413,2024-05-26,Groceries,Misc,3.0,48.6,Debit Card,Erbil,Male,46,29.742,145.8,Medium,Adult,Male Adult,18.858,2024,5,26,Spring,Personalized Accessories,
8234,179,1825,2024-04-10,Beauty,Perfume,2.0,66.86,Credit Card,Kirkuk,Female,32,45.669,133.72,Medium,Young Adult,Female Young Adult,21.191000000000003,2024,4,10,Spring,Body Lotion,
8235,343,1388,2024-01-04,Home Decor,Vase,9.0,70.99,PayPal,Basra,Female,33,51.99,638.91,High,Young Adult,Female Young Adult,18.999999999999993,2024,1,4,Winter,,Handcrafted Vase
8236,1299,1811,2024-06-06,Sports,Misc,3.0,86.83,Cash,Erbil,Female,56,68.878,260.49,Medium,Senior,Female Senior,17.951999999999998,2024,6,6,Spring,Personalized Accessories,
8237,1160,5502,2024-04-28,Groceries,Misc,7.0,58.5,Debit Card,Kirkuk,Female,52,33.135,409.5,Medium,Senior,Female Senior,25.365000000000002,2024,4,28,Spring,Personalized Accessories,
8238,412,7365,2024-03-12,Electronics,Laptop,6.0,77.04,PayPal,Najaf,Male,18,48.482,462.24,High,Adult,Male Adult,28.558000000000007,2024,3,12,Winter,,Premium Business Laptop
8239,431,8833,2024-04-15,Beauty,Perfume,5.0,94.28,Cash,Baghdad,Female,18,77.821,471.4,High,Adult,Female Adult,16.459000000000003,2024,4,15,Spring,,Limited Edition Perfume
8240,290,8950,2024-06-12,Home Decor,Lamp,2.0,67.44,Credit Card,Kirkuk,Female,44,53.206,134.88,Medium,Adult,Female Adult,14.233999999999995,2024,6,12,Spring,Light Bulb,
8241,696,6831,2023-12-31,Clothing,T-Shirt,5.0,85.21,Credit Card,Mosul,Female,54,63.761,426.04999999999995,Medium,Senior,Female Senior,21.44899999999999,2023,12,31,Fall,Sneakers,
8242,355,3455,2024-01-05,Beauty,Perfume,4.0,38.42,PayPal,Najaf,Male,65,28.036,153.68,Medium,Senior,Male Senior,10.384,2024,1,5,Winter,Body Lotion,
8243,1042,2598,2024-06-03,Electronics,Camera,7.0,84.57,PayPal,Kirkuk,Female,27,43.77,591.99,High,Young Adult,Female Young Adult,40.79999999999999,2024,6,3,Spring,,Mirrorless Camera
8244,1364,8615,2024-09-25,Home Decor,Candle,4.0,70.49,PayPal,Basra,Male,46,58.183,281.96,Medium,Adult,Male Adult,12.306999999999995,2024,9,25,Summer,Candle Holder,
8245,2000,5173,2024-03-20,Groceries,Misc,5.0,96.14,Credit Card,Basra,Female,39,53.387,480.7,High,Adult,Female Adult,42.753,2024,3,20,Winter,,Personalized Miscellaneous Items
8246,1089,3578,2024-09-27,Electronics,Headphones,8.0,8.06,Debit Card,Baghdad,Female,63,5.252,64.48,Low,Senior,Female Senior,2.8080000000000007,2024,9,27,Summer,Headphone Case,
8247,805,4257,2024-11-20,Electronics,Laptop,8.0,20.76,Credit Card,Basra,Female,45,10.842,166.08,Medium,Adult,Female Adult,9.918000000000001,2024,11,20,Fall,Laptop Bag,
8248,1477,5271,2024-04-20,Groceries,Misc,3.0,67.2,PayPal,Basra,Female,35,40.693,201.60000000000002,Medium,Young Adult,Female Young Adult,26.507000000000005,2024,4,20,Spring,Personalized Accessories,
8249,1873,6873,2024-03-06,Clothing,T-Shirt,6.0,91.26,PayPal,Najaf,Female,64,51.903,547.5600000000001,High,Senior,Female Senior,39.357000000000006,2024,3,6,Winter,,Branded T-Shirt
8250,1152,6213,2024-02-27,Home Decor,Candle,5.0,65.67,Debit Card,Erbil,Female,49,52.486,328.35,Medium,Adult,Female Adult,13.184000000000005,2024,2,27,Winter,Candle Holder,
8251,673,9567,2024-08-04,Home Decor,Curtains,9.0,84.8,PayPal,Mosul,Female,29,71.206,763.1999999999999,High,Young Adult,Female Young Adult,13.593999999999994,2024,8,4,Summer,,Designer Curtains
