Customer_ID,Transaction_ID,Transaction_Date,Product_Category,Product_Name,Quantity,Unit_Price,Payment_Method,Region,Gender,Age,Unit_Cost
673,9567,2024-08-04,Home Decor,Curtains,9,84.8,PayPal,Mosul,Female,29,71.206
772,9831,2024-10-12,Groceries,Misc,6,48.9,Credit Card,Mosul,Female,25,34.094
936,2849,2024-05-15,Beauty,Perfume,5,53.1,Cash,Kirkuk,Female,50,29.503
529,4113,2024-09-12,Books,Novel,9,91.95,Cash,Baghdad,Male,33,46.799
403,9400,2024-11-11,Home Decor,Vase,8,84.04,Cash,Erbil,Female,43,44.055
1061,2956,2024-05-23,Books,Textbook,5,70.38,Debit Card,Baghdad,Male,25,47.969
454,5984,2024-05-11,Sports,Misc,4,50.36,Cash,Erbil,Male,20,44.248
1440,7712,2024-04-15,Home Decor,Candle,2,64.93,Credit Card,Baghdad,Female,20,46.086
1548,9286,2024-05-20,Books,Biography,10,30.22,Cash,Baghdad,Male,28,23.963
1790,3711,2024-06-16,Books,Textbook,2,8.53,Cash,Basra,Female,64,7.234
23,8880,2024-07-12,Beauty,Perfume,9,56.26,PayPal,Baghdad,Male,18,45.974
969,6103,2024-07-16,Books,Textbook,5,26.27,Credit Card,Baghdad,Female,48,13.314
555,5560,2024-06-28,Sports,Misc,4,23.81,Cash,Mosul,Male,31,20.997
234,3392,2024-04-04,Sports,Misc,10,66.1,PayPal,Kirkuk,Female,43,43.061
1951,5171,2024-01-03,Sports,Misc,2,85.88,PayPal,Baghdad,Male,59,57.209
687,7052,2024-02-04,Clothing,Jeans,8,99.16,Debit Card,Mosul,Male,25,88.999
1946,9829,2024-04-22,Home Decor,Vase,10,36.89,Cash,Mosul,Male,38,25.646
623,2384,2024-03-20,Books,Novel,8,30.92,PayPal,Basra,Female,57,27.492
1251,7913,2024-03-28,Home Decor,Curtains,3,78.67,PayPal,Basra,Male,19,58.851
1858,5511,2024-10-13,Beauty,Lipstick,7,62.77,PayPal,Mosul,Male,48,47.073
1580,4352,2024-02-15,Clothing,Dress,2,85.85,Credit Card,Najaf,Male,50,73.85
1025,8351,2023-12-28,Groceries,Misc,10,17.85,Cash,Basra,Female,19,13.541
960,2914,2024-03-28,Clothing,Jacket,4,31.6,Credit Card,Mosul,Female,21,17.933
1660,2192,2024-04-08,Home Decor,Lamp,10,33.43,Cash,Kirkuk,Female,57,18.397
35,3719,2024-03-03,Beauty,Mascara,8,84.06,Credit Card,Erbil,Female,42,62.938
946,6869,2024-06-10,Home Decor,Curtains,3,87.48,Credit Card,Mosul,Female,44,62.538
1627,4668,2024-03-16,Groceries,Misc,5,47.35,Cash,Najaf,Female,43,32.768
832,7840,2024-05-29,Clothing,T-Shirt,9,66.38,Debit Card,Baghdad,Male,18,48.005
1665,9880,2024-11-11,Groceries,Misc,6,71.63,Credit Card,Kirkuk,Male,64,60.493
555,2440,2024-09-27,Groceries,Misc,7,89.57,PayPal,Basra,Male,42,55.738
1855,4205,2024-02-27,Beauty,Perfume,9,67.64,PayPal,Najaf,Male,20,34.694
1887,9743,2024-10-14,Clothing,Jeans,3,52.08,Debit Card,Kirkuk,Female,32,39.761
325,6494,2024-09-28,Home Decor,Lamp,1,68.64,Cash,Kirkuk,Female,37,43.504
805,1504,2024-07-17,Beauty,Perfume,6,7.95,PayPal,Basra,Male,46,5.87
1288,6143,2024-04-23,Home Decor,Candle,9,9.98,Credit Card,Basra,Male,28,5.319
859,5836,2024-09-11,Beauty,Mascara,2,31.71,Debit Card,Kirkuk,Female,56,27.743
241,1809,2024-06-14,Sports,Misc,3,97.3,PayPal,Kirkuk,Male,24,56.723
1978,8187,2024-06-30,Beauty,Perfume,5,35.92,Cash,Erbil,Male,18,31.687
78,8683,2024-12-21,Beauty,Perfume,2,54.26,Cash,Kirkuk,Female,33,39.882
540,2944,2024-05-11,Clothing,Jeans,10,55.16,Cash,Mosul,Female,30,37.866
1843,9826,2024-03-30,Beauty,Lipstick,9,27.06,Credit Card,Baghdad,Female,65,14.22
1965,7321,2024-04-22,Beauty,Lipstick,10,44.12,Cash,Basra,Female,23,25.499
419,4324,2024-11-12,Home Decor,Vase,5,87.69,Debit Card,Kirkuk,Female,25,58.267
897,2953,2024-10-19,Groceries,Misc,8,50.09,Credit Card,Kirkuk,Male,55,40.837
241,2097,2024-10-11,Electronics,Smartphone,2,73.65,Credit Card,Basra,Male,58,38.459
842,7542,2024-03-09,Beauty,Foundation,7,65.04,PayPal,Baghdad,Male,32,38.828
253,2482,2024-09-26,Home Decor,Lamp,2,65.77,PayPal,Basra,Male,52,36.284
1684,4849,2024-10-02,Sports,Misc,3,12.65,Debit Card,Najaf,Male,34,9.083
1478,7893,2024-01-01,Beauty,Lipstick,9,91.93,Debit Card,Erbil,Male,21,82.221
1722,7118,2024-01-09,Clothing,T-Shirt,8,94.45,Credit Card,Mosul,Female,36,80.624
1411,3280,2024-09-15,Clothing,Jacket,9,68.6,Cash,Basra,Female,33,53.162
1694,5493,2024-03-12,Home Decor,Curtains,8,18.54,Cash,Kirkuk,Male,61,9.681
760,5047,2024-06-13,Beauty,Foundation,6,86.29,Debit Card,Mosul,Female,18,68.335
580,4574,2024-07-23,Books,Cookbook,5,55.16,Credit Card,Najaf,Female,34,28.728
949,7923,2024-06-07,Clothing,Jeans,3,49.8,PayPal,Kirkuk,Male,18,36.77
1866,5963,2024-08-16,Groceries,Misc,1,26.09,Cash,Kirkuk,Male,44,20.428
1292,5264,2024-01-24,Sports,Misc,2,7.13,Credit Card,Kirkuk,Male,19,5.914
178,3099,2024-10-12,Beauty,Perfume,8,96.72,Cash,Najaf,Male,41,76.922
1400,9622,2024-10-31,Sports,Misc,2,89.3,Credit Card,Basra,Male,47,55.834
1556,6766,2024-07-24,Home Decor,Vase,6,31.34,Credit Card,Basra,Male,35,19.025
1524,5931,2024-08-23,Clothing,Jeans,8,43.51,Cash,Baghdad,Male,57,38.807
1215,9986,2024-01-15,Clothing,Jeans,6,50.52,Credit Card,Baghdad,Female,64,45.456
132,9837,2024-03-01,Home Decor,Curtains,6,52.67,Debit Card,Mosul,Male,31,30.917
1352,4009,2024-04-02,Clothing,T-Shirt,3,10.47,Credit Card,Kirkuk,Male,26,8.042
1388,2120,2024-02-10,Sports,Misc,3,50.62,Cash,Basra,Female,25,34.442
102,8646,2024-05-15,Electronics,Smartphone,2,96.73,Credit Card,Mosul,Male,49,65.722
1273,8516,2024-05-10,Clothing,T-Shirt,5,56.44,Credit Card,Najaf,Male,20,41.468
87,3151,2024-07-10,Sports,Misc,7,37.48,Cash,Mosul,Male,29,25.871
1520,2496,2024-11-11,Beauty,Lipstick,1,70.66,Debit Card,Kirkuk,Female,53,58.719
143,8716,2024-08-25,Groceries,Misc,9,86.31,Cash,Erbil,Female,30,49.386
448,9783,2024-08-06,Groceries,Misc,6,52.19,PayPal,Kirkuk,Female,38,41.148
730,4109,2024-11-13,Beauty,Mascara,6,11.97,Cash,Kirkuk,Male,45,10.733
1251,5433,2024-04-16,Home Decor,Curtains,7,20.37,Cash,Mosul,Female,39,17.174
27,3382,2024-04-16,Groceries,Misc,4,21.48,Debit Card,Mosul,Female,47,15.936
1098,4410,2024-11-26,Beauty,Foundation,3,71.76,Cash,Mosul,Male,58,60.445
1722,9409,2024-04-22,Beauty,Foundation,10,8.27,Credit Card,Baghdad,Male,36,5.719
1748,8254,2024-04-17,Home Decor,Curtains,2,42.2,Credit Card,Mosul,Male,65,30.611
457,7597,2024-11-29,Beauty,Mascara,4,97.47,Cash,Kirkuk,Male,39,79.644
1954,3606,2024-10-04,Beauty,Perfume,10,11.38,PayPal,Najaf,Male,47,7.678
1348,2191,2024-06-30,Home Decor,Curtains,4,33.76,Cash,Kirkuk,Male,65,24.036
536,2180,2024-04-25,Home Decor,Candle,6,15.7,Cash,Najaf,Female,62,11.39
1394,8952,2024-05-02,Home Decor,Candle,4,68.75,PayPal,Mosul,Female,23,39.174
393,3787,2024-10-18,Electronics,Camera,3,75.21,Credit Card,Erbil,Male,59,62.946
1265,1521,2024-12-27,Groceries,Misc,8,43.92,Credit Card,Erbil,Female,49,29.744
570,9987,2024-08-24,Beauty,Perfume,3,65.83,PayPal,Najaf,Female,25,57.974
871,9165,2024-10-25,Beauty,Mascara,3,82.11,PayPal,Baghdad,Female,33,73.525
1127,2056,2024-11-02,Home Decor,Candle,5,31.13,Debit Card,Kirkuk,Male,30,16.308
1625,1130,2024-02-07,Books,Biography,7,43.12,Cash,Mosul,Female,36,31.678
437,7221,2024-10-17,Books,Cookbook,7,21.08,Cash,Mosul,Female,59,17.267
934,6740,2024-04-17,Home Decor,Lamp,8,10.56,Debit Card,Najaf,Female,32,7.673
709,8229,2024-11-19,Books,Biography,8,13.46,PayPal,Mosul,Male,51,11.054
1418,4006,2024-08-21,Home Decor,Lamp,1,95.6,Credit Card,Najaf,Female,55,69.681
155,2245,2024-03-10,Sports,Misc,2,12.02,Cash,Basra,Male,31,10.653
418,6930,2024-03-10,Clothing,Jacket,5,22.72,Cash,Najaf,Female,43,11.969
1699,9840,2024-03-24,Clothing,Dress,4,91.75,Credit Card,Erbil,Male,43,76.224
1900,8529,2024-10-20,Clothing,T-Shirt,5,70.57,PayPal,Baghdad,Male,62,35.396
919,8705,2024-08-27,Home Decor,Lamp,5,96.11,PayPal,Najaf,Male,42,76.358
384,3501,2024-03-26,Home Decor,Vase,10,73.58,Debit Card,Kirkuk,Male,53,50.381
1038,4515,2024-01-15,Sports,Misc,7,58.62,Credit Card,Mosul,Male,61,46.799
563,6885,2024-12-27,Groceries,Misc,6,35.52,Debit Card,Erbil,Male,65,31.586
92,7808,2024-06-13,Home Decor,Curtains,4,93.33,Debit Card,Basra,Female,60,83.629
1538,9295,2024-06-09,Sports,Misc,6,44.25,Credit Card,Mosul,Female,52,27.077
553,9575,2024-10-25,Books,Biography,10,13.13,PayPal,Erbil,Male,55,10.806
44,6169,2024-11-19,Sports,Misc,3,17.38,PayPal,Basra,Male,43,11.372
1751,8446,2024-05-16,Electronics,Smartphone,6,30.73,Credit Card,Najaf,Female,64,17.311
505,2585,2024-01-04,Books,Biography,1,6.77,Credit Card,Najaf,Female,63,3.522
1713,9008,2024-05-08,Books,Cookbook,3,29.31,Cash,Najaf,Male,49,19.282
245,9790,2024-11-06,Groceries,Misc,4,78.86,Cash,Najaf,Male,62,63.99
1112,2613,2024-08-10,Sports,Misc,9,45.09,Cash,Najaf,Female,30,37.365
379,8109,2024-12-22,Beauty,Mascara,10,86.89,Cash,Najaf,Male,57,73.934
698,9849,2024-12-06,Groceries,Misc,9,15.78,Debit Card,Mosul,Female,40,10.023
67,8232,2024-04-12,Clothing,Dress,5,40.79,PayPal,Mosul,Female,61,26.081
114,2168,2024-10-16,Clothing,Dress,2,77.67,Credit Card,Najaf,Female,40,69.239
1544,3146,2024-05-16,Groceries,Misc,3,19.31,Cash,Basra,Male,33,13.312
1035,1496,2024-05-04,Home Decor,Vase,3,21.65,Debit Card,Mosul,Male,27,19.435
1901,5148,2024-12-21,Beauty,Lipstick,4,67.36,PayPal,Najaf,Female,29,54.959
948,1567,2024-04-21,Beauty,Perfume,6,64.43,Credit Card,Baghdad,Female,42,57.214
1130,4541,2024-03-02,Home Decor,Curtains,3,43.04,Credit Card,Najaf,Male,39,25.699
695,5521,2024-10-21,Books,Cookbook,7,41.84,Debit Card,Najaf,Male,59,21.418
1507,9370,2024-03-04,Beauty,Foundation,2,16.94,Cash,Najaf,Male,40,12.514
126,9553,2024-01-02,Sports,Misc,2,24.9,PayPal,Basra,Male,28,14.888
1077,1332,2024-04-29,Electronics,Smartphone,4,45.49,Cash,Mosul,Male,61,29.918
126,2633,2024-04-09,Books,Cookbook,5,10.57,PayPal,Erbil,Female,48,5.453
810,5235,2024-03-21,Sports,Misc,7,94.77,Cash,Kirkuk,Male,32,61.67
539,3553,2023-12-28,Electronics,Camera,6,65.54,Credit Card,Erbil,Male,18,57.685
955,4915,2024-09-18,Beauty,Mascara,2,85.33,Credit Card,Baghdad,Male,18,66.807
771,5117,2024-03-20,Groceries,Misc,1,38.37,Debit Card,Basra,Male,41,23.523
1723,6333,2024-12-17,Electronics,Laptop,1,62.88,PayPal,Baghdad,Female,65,36.267
1099,2253,2024-11-12,Sports,Misc,7,12.81,Credit Card,Erbil,Male,21,11.488
1704,5469,2024-08-21,Books,Textbook,10,50.5,Debit Card,Najaf,Male,24,34.776
1598,1985,2024-03-09,Clothing,Jeans,2,51.56,Cash,Basra,Male,56,33.808
101,9282,2024-10-21,Groceries,Misc,5,44.48,PayPal,Najaf,Female,50,38.286
1531,1386,2024-01-14,Clothing,Jeans,1,25.08,Debit Card,Baghdad,Female,43,17.72
608,9176,2024-07-11,Groceries,Misc,7,45.38,Debit Card,Baghdad,Male,31,38.452
1650,3805,2024-07-10,Clothing,Dress,1,98.0,PayPal,Erbil,Male,35,54.533
349,4033,2024-07-30,Electronics,Headphones,6,38.43,PayPal,Najaf,Male,31,22.035
1441,3694,2024-10-16,Home Decor,Lamp,5,25.37,Debit Card,Kirkuk,Female,49,13.608
368,5681,2024-06-12,Sports,Misc,7,21.24,Debit Card,Erbil,Female,39,11.062
748,9370,2024-11-05,Home Decor,Candle,5,53.99,Credit Card,Mosul,Female,62,40.299
436,2725,2024-12-12,Beauty,Lipstick,5,94.2,PayPal,Erbil,Male,41,81.122
1926,2529,2024-01-02,Clothing,Dress,9,7.32,Cash,Erbil,Female,21,4.421
959,7155,2024-11-11,Sports,Misc,8,44.09,PayPal,Najaf,Male,54,37.567
1029,5405,2023-12-28,Books,Novel,3,7.29,PayPal,Baghdad,Male,22,5.892
319,3721,2024-10-02,Sports,Misc,5,69.49,Cash,Erbil,Male,55,50.255
1355,6109,2024-12-27,Clothing,T-Shirt,8,35.78,PayPal,Kirkuk,Female,28,22.335
80,7776,2024-07-18,Sports,Misc,5,46.49,Credit Card,Erbil,Male,30,38.594
1786,6024,2024-09-13,Sports,Misc,4,60.36,Debit Card,Mosul,Female,20,45.515
501,4434,2024-10-18,Sports,Misc,8,82.95,Credit Card,Najaf,Male,59,52.063
1530,2859,2024-01-13,Electronics,Headphones,9,95.69,Credit Card,Najaf,Male,23,80.377
1846,2697,2024-07-03,Home Decor,Candle,7,72.5,Cash,Erbil,Male,31,56.715
1782,9581,2024-07-30,Beauty,Perfume,10,22.14,Debit Card,Baghdad,Female,65,11.69
1500,3335,2024-08-07,Electronics,Laptop,7,8.13,Debit Card,Baghdad,Female,35,6.518
1226,9007,2024-07-11,Groceries,Misc,10,49.14,PayPal,Basra,Female,35,30.467
39,3201,2024-02-12,Books,Textbook,7,56.96,Credit Card,Basra,Male,44,45.961
164,6767,2024-10-03,Sports,Misc,3,68.49,Cash,Mosul,Male,31,54.694
1541,4669,2024-05-15,Electronics,Camera,3,30.69,Credit Card,Baghdad,Male,33,16.11
1775,3980,2024-02-25,Books,Biography,4,66.93,Cash,Erbil,Male,27,52.427
1888,5275,2024-07-02,Electronics,Headphones,6,12.88,Credit Card,Kirkuk,Female,18,6.508
1162,1042,2024-02-16,Books,Novel,8,79.96,Credit Card,Najaf,Female,26,67.039
291,1913,2024-10-21,Books,Biography,4,37.53,Credit Card,Basra,Male,49,29.081
66,6706,2024-01-31,Sports,Misc,1,93.63,Cash,Najaf,Male,50,61.041
358,1793,2024-09-09,Groceries,Misc,9,38.87,Credit Card,Mosul,Male,30,20.208
906,3357,2024-04-07,Clothing,T-Shirt,2,38.24,Credit Card,Baghdad,Female,49,21.973
47,4384,2024-02-09,Home Decor,Lamp,10,34.54,Credit Card,Baghdad,Female,35,27.546
1741,8450,2024-10-05,Home Decor,Lamp,1,17.55,Credit Card,Mosul,Male,34,14.866
1668,1178,2024-07-25,Beauty,Foundation,3,70.02,Cash,Kirkuk,Male,34,62.392
127,9984,2024-08-15,Home Decor,Candle,9,54.87,Cash,Baghdad,Male,25,49.24
314,2967,2024-08-12,Electronics,Smartphone,10,57.43,Debit Card,Kirkuk,Female,43,40.156
255,5898,2024-02-05,Groceries,Misc,9,26.2,PayPal,Basra,Male,43,16.673
914,1714,2024-08-01,Clothing,T-Shirt,8,19.44,Cash,Basra,Female,45,16.579
321,9504,2024-02-20,Electronics,Headphones,1,49.33,Credit Card,Mosul,Female,24,31.697
496,6867,2024-12-02,Clothing,T-Shirt,3,43.7,Credit Card,Mosul,Female,24,38.039
1059,5483,2024-03-29,Beauty,Perfume,10,25.83,Cash,Mosul,Female,38,22.396
230,7594,2024-04-12,Sports,Misc,10,74.8,Credit Card,Najaf,Female,40,41.364
591,5303,2024-06-01,Home Decor,Candle,3,23.53,Debit Card,Basra,Female,27,16.465
1633,2206,2024-06-25,Books,Novel,2,19.32,PayPal,Baghdad,Male,49,16.97
1569,7407,2024-02-04,Beauty,Mascara,6,61.79,PayPal,Basra,Female,39,46.077
1218,8939,2024-04-18,Clothing,Jeans,5,41.96,Cash,Baghdad,Male,54,35.286
1378,6641,2024-05-10,Beauty,Lipstick,3,35.17,Credit Card,Basra,Female,63,23.265
1719,9108,2024-05-18,Clothing,Jacket,5,45.53,Credit Card,Basra,Female,44,27.012
1910,4904,2024-10-04,Books,Cookbook,2,98.62,Credit Card,Kirkuk,Female,62,66.865
1587,8791,2024-05-06,Home Decor,Candle,8,70.0,Debit Card,Mosul,Male,50,45.844
276,9403,2024-10-23,Sports,Misc,9,47.61,Debit Card,Basra,Female,26,24.868
1134,8790,2024-11-28,Beauty,Mascara,4,47.87,Cash,Najaf,Male,25,41.668
58,4788,2024-09-02,Clothing,Jeans,2,86.97,Credit Card,Kirkuk,Female,36,75.019
1491,4136,2024-08-26,Groceries,Misc,8,6.96,PayPal,Baghdad,Female,28,4.202
1120,3750,2024-10-07,Electronics,Camera,3,70.86,PayPal,Basra,Male,45,48.663
208,6029,2024-07-11,Beauty,Mascara,10,33.29,Debit Card,Basra,Male,33,29.729
202,3833,2023-12-28,Clothing,Jeans,4,11.47,Cash,Basra,Male,35,6.377
412,4788,2024-09-16,Groceries,Misc,4,83.53,Cash,Mosul,Male,18,62.53
625,9657,2024-11-11,Home Decor,Lamp,8,94.72,Credit Card,Kirkuk,Female,63,79.298
1795,3242,2024-01-03,Electronics,Headphones,3,8.18,Credit Card,Kirkuk,Male,24,4.476
142,6977,2024-06-01,Sports,Misc,1,13.1,Credit Card,Baghdad,Female,59,9.257
1768,9349,2024-07-14,Electronics,Smartphone,6,20.8,PayPal,Mosul,Female,42,17.046
522,3271,2024-05-09,Beauty,Foundation,7,28.98,Debit Card,Kirkuk,Female,46,19.912
1216,1238,2024-04-22,Clothing,T-Shirt,2,85.82,Cash,Erbil,Male,22,64.477
817,8795,2024-06-19,Books,Novel,1,34.23,Credit Card,Basra,Male,58,23.013
1566,4787,2024-12-04,Beauty,Perfume,3,93.23,Credit Card,Baghdad,Female,65,78.421
527,7238,2024-09-23,Home Decor,Curtains,2,6.65,Credit Card,Baghdad,Female,24,5.606
1529,5368,2024-10-01,Clothing,Jacket,8,29.45,Debit Card,Mosul,Male,43,19.588
1456,4757,2024-08-28,Electronics,Headphones,3,97.35,Cash,Najaf,Male,56,71.896
1142,4278,2024-08-11,Beauty,Lipstick,1,25.41,Credit Card,Najaf,Female,59,16.994
1762,7579,2024-03-26,Groceries,Misc,10,76.15,Credit Card,Basra,Female,39,53.239
25,3095,2024-02-22,Beauty,Foundation,10,59.49,Credit Card,Basra,Male,46,37.754
1922,8607,2024-02-02,Home Decor,Candle,7,97.61,Credit Card,Mosul,Female,46,57.457
749,2600,2024-02-25,Groceries,Misc,1,31.68,Cash,Mosul,Male,26,17.942
1875,4810,2024-09-10,Electronics,Smartphone,7,44.67,Credit Card,Baghdad,Female,45,34.585
678,4000,2024-01-23,Clothing,Dress,4,32.76,Credit Card,Erbil,Male,63,19.499
82,3454,2024-01-01,Groceries,Misc,5,26.03,PayPal,Basra,Male,50,13.906
1971,9441,2024-09-22,Electronics,Camera,10,50.59,Credit Card,Mosul,Male,40,36.945
1484,7508,2024-08-11,Beauty,Mascara,9,36.59,Credit Card,Kirkuk,Female,63,27.618
475,6891,2024-11-17,Sports,Misc,5,71.31,PayPal,Najaf,Male,26,40.663
777,1064,2024-07-06,Electronics,Camera,3,21.0,PayPal,Mosul,Female,25,16.104
358,4861,2024-05-05,Beauty,Lipstick,4,29.26,Credit Card,Erbil,Male,32,20.926
594,8950,2024-07-31,Clothing,T-Shirt,9,41.31,PayPal,Najaf,Female,21,22.995
1513,7488,2024-01-29,Sports,Misc,6,15.29,PayPal,Baghdad,Male,28,9.72
842,6474,2024-12-22,Books,Cookbook,1,6.23,PayPal,Mosul,Female,28,4.165
1584,5097,2024-02-19,Books,Novel,3,17.17,Credit Card,Baghdad,Male,55,12.639
1673,1645,2024-08-02,Electronics,Laptop,9,30.35,Debit Card,Baghdad,Female,31,24.95
25,8172,2024-04-05,Beauty,Perfume,10,80.75,Debit Card,Mosul,Male,22,41.138
1446,6610,2024-07-31,Books,Textbook,8,9.73,Cash,Basra,Female,32,4.924
827,1583,2024-11-16,Beauty,Lipstick,5,6.45,Cash,Mosul,Female,34,5.373
1702,3451,2024-09-19,Beauty,Lipstick,1,26.81,PayPal,Erbil,Female,53,23.456
1243,2249,2024-04-22,Home Decor,Vase,4,95.14,Debit Card,Mosul,Female,60,85.267
1669,4260,2024-03-26,Books,Cookbook,10,45.57,Credit Card,Basra,Female,50,28.738
1077,4202,2024-05-15,Groceries,Misc,9,41.94,PayPal,Basra,Male,37,34.667
3,4814,2024-09-12,Home Decor,Curtains,2,53.15,PayPal,Basra,Female,43,39.689
1579,9050,2024-01-08,Electronics,Laptop,4,23.02,PayPal,Erbil,Female,34,12.498
811,7088,2024-04-16,Sports,Misc,7,43.94,Credit Card,Basra,Male,30,33.507
890,6628,2024-04-30,Beauty,Mascara,3,93.36,PayPal,Erbil,Female,20,71.037
1962,2986,2024-12-15,Beauty,Lipstick,10,16.29,PayPal,Baghdad,Male,24,13.434
838,9978,2024-02-27,Books,Textbook,6,33.2,Debit Card,Basra,Female,18,23.556
527,7310,2024-07-17,Beauty,Lipstick,5,65.39,Debit Card,Basra,Female,46,51.132
1788,4007,2024-04-02,Beauty,Mascara,4,26.78,Cash,Najaf,Male,47,22.127
802,8007,2024-06-07,Beauty,Perfume,6,79.65,Debit Card,Najaf,Female,47,61.73
1522,3901,2024-12-09,Groceries,Misc,8,15.11,PayPal,Baghdad,Male,52,13.249
1349,2109,2024-12-19,Groceries,Misc,4,57.07,Credit Card,Erbil,Female,31,32.298
1174,8599,2024-11-16,Home Decor,Curtains,6,51.62,PayPal,Mosul,Female,22,40.153
170,4855,2024-03-26,Electronics,Headphones,6,88.89,Debit Card,Baghdad,Male,51,46.996
243,8602,2024-07-29,Groceries,Misc,7,30.04,Cash,Basra,Male,37,23.597
1119,3027,2024-02-22,Beauty,Perfume,3,41.87,PayPal,Basra,Male,37,26.266
1294,8063,2024-11-17,Clothing,Jeans,5,91.61,Credit Card,Baghdad,Female,62,79.677
453,5936,2024-04-06,Clothing,Jacket,10,76.57,Credit Card,Mosul,Male,55,46.739
1393,3944,2024-12-27,Home Decor,Candle,2,38.87,Credit Card,Basra,Female,40,32.787
1579,4708,2024-05-05,Sports,Misc,5,35.25,Credit Card,Najaf,Female,26,24.895
1470,7239,2024-04-28,Books,Cookbook,6,96.8,Credit Card,Mosul,Male,33,73.673
65,2734,2024-02-02,Electronics,Smartphone,6,42.15,PayPal,Basra,Female,21,28.515
321,1361,2024-10-09,Home Decor,Candle,2,37.12,Credit Card,Baghdad,Male,40,26.318
1251,8538,2024-02-11,Groceries,Misc,4,46.5,Credit Card,Baghdad,Female,33,33.835
1727,5607,2024-05-06,Sports,Misc,4,6.23,Cash,Erbil,Male,38,4.115
1403,1328,2024-10-24,Books,Cookbook,7,32.56,Credit Card,Najaf,Female,30,23.19
1534,5902,2024-05-12,Electronics,Smartphone,2,99.83,Cash,Mosul,Female,36,87.559
285,4248,2024-09-02,Sports,Misc,2,24.7,Cash,Baghdad,Male,35,22.22
748,9651,2024-05-12,Electronics,Smartphone,1,98.27,Credit Card,Mosul,Female,64,59.642
1650,7336,2024-02-10,Beauty,Perfume,4,62.76,Credit Card,Baghdad,Female,61,40.519
103,7827,2024-10-07,Beauty,Mascara,1,90.15,Debit Card,Kirkuk,Male,29,45.857
1865,2773,2024-07-21,Books,Cookbook,10,54.61,Cash,Basra,Female,37,30.403
174,3451,2024-08-04,Beauty,Perfume,4,79.46,Credit Card,Baghdad,Female,62,45.694
1800,2060,2024-11-19,Electronics,Camera,6,62.96,Debit Card,Basra,Male,56,38.639
417,2199,2024-11-04,Beauty,Lipstick,6,47.54,PayPal,Erbil,Female,18,34.255
1234,3646,2024-07-17,Books,Biography,2,29.67,Cash,Najaf,Male,37,21.221
327,8965,2024-09-29,Clothing,Dress,6,40.99,Debit Card,Najaf,Female,46,29.927
1686,8407,2024-09-08,Groceries,Misc,6,8.96,PayPal,Mosul,Female,28,7.09
130,5298,2024-04-16,Clothing,Jeans,9,78.27,Cash,Kirkuk,Female,31,39.232
316,7152,2024-08-26,Beauty,Perfume,5,84.94,Debit Card,Najaf,Female,18,48.28
1637,4714,2024-06-01,Home Decor,Vase,10,6.01,PayPal,Baghdad,Male,56,3.523
1197,1467,2024-11-27,Electronics,Smartphone,4,83.29,PayPal,Kirkuk,Female,33,59.844
259,9104,2024-09-12,Beauty,Mascara,3,96.81,Credit Card,Basra,Male,23,54.494
595,3005,2024-11-03,Sports,Misc,6,39.05,Credit Card,Baghdad,Female,42,34.933
1713,8929,2024-04-02,Groceries,Misc,5,86.95,Credit Card,Kirkuk,Female,51,48.68
1901,1717,2024-01-15,Sports,Misc,7,81.38,PayPal,Baghdad,Male,54,44.246
1940,7912,2024-05-15,Clothing,Dress,5,23.38,Debit Card,Najaf,Female,23,12.871
1170,8211,2024-10-05,Sports,Misc,1,92.53,Debit Card,Najaf,Female,20,71.533
962,6421,2024-10-17,Home Decor,Candle,5,94.42,Debit Card,Mosul,Male,64,53.958
1630,8759,2024-05-03,Clothing,Dress,5,9.23,Cash,Basra,Female,21,5.343
543,1321,2024-09-26,Clothing,Jacket,3,59.88,Credit Card,Mosul,Female,19,30.127
1765,3011,2024-07-26,Beauty,Foundation,3,73.2,PayPal,Erbil,Female,48,47.308
1717,2698,2024-12-15,Books,Cookbook,9,24.25,Cash,Erbil,Male,35,17.707
1118,2106,2024-02-20,Electronics,Headphones,7,13.01,Debit Card,Baghdad,Female,19,10.57
1139,4903,2024-09-07,Beauty,Lipstick,2,76.29,Credit Card,Najaf,Male,41,54.085
1703,8695,2024-10-05,Beauty,Perfume,5,19.14,PayPal,Baghdad,Male,34,12.351
123,6558,2024-04-13,Groceries,Misc,10,18.95,PayPal,Mosul,Male,23,14.122
652,7747,2024-07-22,Electronics,Laptop,9,93.09,Debit Card,Basra,Male,20,56.117
1278,1688,2024-06-25,Books,Textbook,9,65.65,Cash,Basra,Female,59,51.087
1825,8134,2024-05-05,Home Decor,Lamp,6,85.02,Debit Card,Kirkuk,Female,59,51.208
1497,8124,2024-08-30,Electronics,Camera,1,18.94,Credit Card,Baghdad,Male,20,13.191
501,5549,2024-05-26,Beauty,Foundation,1,62.23,Debit Card,Najaf,Female,32,52.983
1556,7388,2024-04-02,Home Decor,Candle,9,84.22,Cash,Baghdad,Male,52,51.249
487,2635,2024-04-10,Clothing,Dress,4,38.35,PayPal,Mosul,Male,46,22.944
985,9396,2024-05-24,Electronics,Camera,10,61.15,Debit Card,Najaf,Male,26,47.702
585,2652,2024-05-24,Electronics,Camera,9,91.71,Cash,Basra,Female,63,49.586
1419,4783,2024-09-16,Home Decor,Candle,4,41.6,Credit Card,Baghdad,Female,29,26.607
